Time (s),Target Freq (Hz),Commanded Vel (raw),Measured Pos (raw),Measured Vel (raw),Measured Load (raw)
9.919817924499512,0.9133257468541462,44,396042,99,-9
9.983818054199219,0.9159924189249675,44,396105,55,0
10.0478196144104,0.9186591506004333,45,396152,47,1
10.11180853843689,0.9213253557682037,45,396198,45,2
10.175808906555176,0.9239920377731323,45,396243,44,29
10.23982048034668,0.9266591866811117,45,396279,35,27
10.303805351257324,0.9293252229690552,45,396320,39,27
10.367805480957031,0.9319918950398762,45,396367,51,1
10.431802749633789,0.934658447901408,45,396420,51,0
10.495805025100708,0.9373252093791962,45,396468,47,1
10.559805870056152,0.9399919112523397,46,396515,45,1
10.623807191848755,0.9426586329936981,46,396560,44,53
10.687814950942993,0.945325622955958,46,396585,21,96
10.751804828643799,0.9479918678601582,46,396606,17,175
10.815796852111816,0.9506582021713257,46,396622,18,208
10.879796981811523,0.9533248742421468,46,396646,19,272
10.943805932998657,0.955991913874944,46,396665,22,206
11.007792234420776,0.9586580097675323,47,396735,91,-17
11.071798086166382,0.9613249202569325,47,396858,103,0
11.135788440704346,0.9639911850293477,47,396925,64,0
11.199787616729736,0.966657817363739,47,396980,52,0
11.263792753219604,0.9693246980508169,47,397030,47,46
11.327785968780518,0.9719910820325215,47,397063,35,6
11.391788005828857,0.9746578335762024,47,397120,54,0
11.45579981803894,0.9773249924182892,47,397171,50,0
11.519784688949585,0.9799910287062327,48,397220,48,1
11.583786010742188,0.9826577504475912,48,397268,47,1
11.64780569076538,0.9853252371152241,48,397317,47,41
11.71179723739624,0.9879915515581768,48,397343,18,99
11.77578330039978,0.9906576375166575,48,397365,20,186
11.839776992797852,0.9933240413665771,48,397381,20,203
11.903777837753296,0.9959907432397206,48,397412,33,184
11.967781066894531,0.9986575444539387,48,397464,61,-3
12.031776428222656,1.0013240178426106,49,397576,106,-4
12.0957772731781,1.0039907197157543,49,397643,61,2
12.159783840179443,1.0066576600074768,49,397696,54,1
12.223771333694458,1.0093238055706024,49,397747,50,4
12.287774324417114,1.0119905968507132,49,397793,43,33
12.351783037185669,1.0146576265494027,49,397836,48,9
12.415769815444946,1.017323742310206,49,397889,54,2
12.479775667190552,1.0199906527996063,49,397939,51,0
12.54377293586731,1.022657205661138,50,397989,50,2
12.607763528823853,1.0253234803676605,50,398039,49,3
12.671773195266724,1.0279905498027802,50,398084,40,96
12.735778331756592,1.0306574304898581,50,398103,18,148
12.79976511001587,1.0333235462506614,50,398123,18,193
12.863775730133057,1.0359906554222107,50,398150,30,215
12.927762508392334,1.038656771183014,50,398184,38,181
12.991766691207886,1.0413236121336618,51,398254,91,-20
13.055775880813599,1.0439906617005665,51,398367,93,0
13.119763612747192,1.0466568171977997,51,398430,62,0
13.183758020401001,1.0493232508500416,51,398486,54,2
13.247757911682129,1.0519899129867554,51,398537,50,35
13.311755895614624,1.0546564956506095,51,398577,40,10
13.375757932662964,1.0573232471942902,51,398635,57,0
13.439754724502563,1.0599897801876068,51,398691,53,4
13.503751039505005,1.0626562933127086,52,398742,51,4
13.56776237487793,1.0653234322865806,52,398796,51,6
13.631749153137207,1.0679895480473838,52,398845,44,80
13.695754528045654,1.0706564386685689,52,398870,23,133
13.759775400161743,1.0733239750067394,52,398896,25,183
13.823743104934692,1.0759892960389457,52,398922,27,199
13.88775110244751,1.0786562959353128,52,398967,52,44
13.95174503326416,1.0813227097193399,52,399076,115,-5
14.015741348266602,1.0839892228444419,53,399153,71,0
