Time (s),Target Freq (Hz),Commanded Vel (raw),Measured Pos (raw),Measured Vel (raw),Measured Load (raw)
0.01597881317138672,1.5,73,70753,4,12
0.0639646053314209,1.5,73,70780,40,44
0.11197447776794434,1.5,73,70814,43,94
0.15998268127441406,1.5,73,70847,44,112
0.20796918869018555,1.5,73,70885,51,95
0.2559669017791748,1.5,73,70938,78,-6
0.30394983291625977,1.5,73,71024,107,0
0.351973295211792,1.5,73,71089,85,4
0.39995288848876953,1.5,73,71146,68,136
0.44794702529907227,1.5,73,71171,40,123
0.4959423542022705,1.5,73,71209,40,278
0.5439441204071045,1.5,73,71220,22,277
0.59194016456604,1.5,73,71254,45,191
0.6399400234222412,1.5,73,71321,101,-18
0.6879401206970215,1.5,73,71439,144,-1
0.7359340190887451,1.5,73,71521,105,18
0.7839500904083252,1.5,73,71577,64,109
0.831942081451416,1.5,73,71612,58,89
0.8799319267272949,1.5,73,71665,63,55
0.9279334545135498,1.5,73,71727,91,-12
0.9759294986724854,1.5,73,71806,98,0
1.023927927017212,1.5,73,71865,79,19
1.0719244480133057,1.5,73,71913,57,117
1.1199204921722412,1.5,73,71941,43,183
1.167945384979248,1.5,73,71966,27,264
1.2159302234649658,1.5,73,71984,30,242
1.2639319896697998,1.5,73,72028,63,125
1.3119173049926758,1.5,73,72113,128,-22
1.3599295616149902,1.5,73,72221,131,0
1.4079174995422363,1.5,73,72291,95,65
1.4559102058410645,1.5,73,72334,48,66
1.5039103031158447,1.5,73,72379,70,116
1.5519075393676758,1.5,73,72422,52,61
1.5999057292938232,1.5,73,72482,90,-12
1.6479039192199707,1.5,73,72562,99,1
1.6959044933319092,1.5,73,72623,81,7
1.7439000606536865,1.5,73,72676,62,145
1.791898250579834,1.5,73,72698,35,156
1.8398971557617188,1.5,73,72730,36,257
1.8878962993621826,1.5,73,72749,31,232
1.9359016418457031,1.5,73,72791,58,117
1.983896017074585,1.5,73,72875,125,-21
2.0318922996520996,1.5,73,72982,129,0
2.0798909664154053,1.5,73,73054,95,65
2.1278860569000244,1.5,73,73098,46,61
2.175903558731079,1.5,73,73145,72,101
2.2238986492156982,1.5,73,73192,57,40
2.2719123363494873,1.5,73,73259,97,-11
2.319880723953247,1.5,73,73336,93,1
2.3678929805755615,1.5,73,73395,79,55
2.415879011154175,1.5,73,73436,44,122
2.4638876914978027,1.5,73,73467,45,218
2.5118744373321533,1.5,73,73488,24,272
2.559875249862671,1.5,73,73511,31,270
2.6078710556030273,1.5,73,73551,60,82
2.6558661460876465,1.5,73,73653,147,-17
2.7038705348968506,1.5,73,73756,125,0
2.751863956451416,1.5,73,73828,94,153
2.799865484237671,1.5,73,73860,39,36
2.8478593826293945,1.5,73,73920,75,158
2.8958616256713867,1.5,73,73954,52,34
2.9438626766204834,1.5,73,74032,108,-2
2.9918603897094727,1.5,73,74101,91,0
3.0398547649383545,1.5,73,74163,80,111
3.0878584384918213,1.5,73,74194,35,116
3.135854482650757,1.5,73,74229,47,265
3.183863639831543,1.5,73,74240,11,297
3.231853485107422,1.5,73,74261,33,261
3.2798726558685303,1.5,73,74308,71,82
3.32786226272583,1.5,73,74410,153,-19
3.375861883163452,1.5,73,74515,128,0
3.4238440990448,1.5,73,74589,94,144
3.4718592166900635,1.5,73,74619,38,39
3.5198521614074707,1.5,73,74677,77,123
3.5678396224975586,1.5,73,74720,62,7
3.6158366203308105,1.5,73,74798,106,-3
3.6638331413269043,1.5,73,74865,84,1
3.7118372917175293,1.5,73,74924,76,109
3.759829521179199,1.5,73,74955,38,103
3.807828664779663,1.5,73,74992,46,254
3.855825424194336,1.5,73,75006,20,244
3.90382719039917,1.5,73,75041,49,222
3.9518258571624756,1.5,73,75094,80,-4
3.999823808670044,1.5,73,75210,150,-4
4.047821283340454,1.5,73,75293,107,0
4.095830678939819,1.5,73,75357,77,158
4.143818140029907,1.5,73,75383,44,54
4.191819429397583,1.5,73,75444,70,113
4.239813804626465,1.5,73,75492,76,-9
4.2878429889678955,1.5,73,75577,107,0
4.335827112197876,1.5,73,75639,80,3
4.383830785751343,1.5,73,75695,67,130
4.431813716888428,1.5,73,75721,38,132
4.4798359870910645,1.5,73,75756,40,263
4.527811288833618,1.5,73,75770,22,269
4.575805187225342,1.5,73,75801,43,227
4.623804807662964,1.5,73,75857,86,-7
4.671802043914795,1.5,73,75977,155,-7
4.719802379608154,1.5,73,76064,111,0
4.767805099487305,1.5,73,76125,72,129
4.815798759460449,1.5,73,76154,55,73
4.8637917041778564,1.5,73,76209,64,83
4.911792039871216,1.5,73,76260,80,-12
4.959798336029053,1.5,73,76342,106,0
5.007791519165039,1.5,73,76404,81,4
5.055784702301025,1.5,73,76458,68,126
5.103786468505859,1.5,73,76485,38,133
5.151784420013428,1.5,73,76518,39,262
5.199784517288208,1.5,73,76532,22,251
5.247782468795776,1.5,73,76567,52,168
5.295800685882568,1.5,73,76640,108,-20
5.343787908554077,1.5,73,76753,138,0
5.391812324523926,1.5,73,76829,99,10
5.439777612686157,1.5,73,76885,65,101
5.48779034614563,1.5,73,76918,56,74
5.535770893096924,1.5,73,76971,64,79
5.5837695598602295,1.5,73,77025,80,-7
5.631765604019165,1.5,73,77106,102,0
5.679771423339844,1.5,73,77168,82,4
5.727761507034302,1.5,73,77222,64,138
5.775763511657715,1.5,73,77246,38,157
5.823758602142334,1.5,73,77278,35,279
5.87175726890564,1.5,73,77293,22,270
5.9197564125061035,1.5,73,77327,47,207
5.967757225036621,1.5,73,77394,100,-19
6.015760660171509,1.5,73,77517,148,-3
6.06378436088562,1.5,73,77599,106,29
6.11175012588501,1.5,73,77652,57,75
6.159749746322632,1.5,73,77693,71,97
6.207753658294678,1.5,73,77744,59,57
6.255744934082031,1.5,73,77803,89,-8
6.303758859634399,1.5,73,77881,95,0
6.3517491817474365,1.5,73,77942,81,58
6.399772644042969,1.5,73,77982,44,106
6.447738170623779,1.5,73,78015,50,204
6.495755672454834,1.5,73,78040,26,267
6.543735504150391,1.5,73,78058,30,305
6.591745615005493,1.5,73,78088,45,132
6.639733076095581,1.5,73,78180,136,-23
6.687734365463257,1.5,73,78292,137,0
6.735728025436401,1.5,73,78368,100,78
6.783726692199707,1.5,73,78410,48,56
6.831727743148804,1.5,73,78459,74,104
6.879724025726318,1.5,73,78505,60,27
6.927720069885254,1.5,73,78573,96,-8
6.975721836090088,1.5,73,78644,89,2
7.02372145652771,1.5,73,78703,79,73
7.071716547012329,1.5,73,78741,42,98
7.119719505310059,1.5,73,78774,48,214
7.167717456817627,1.5,73,78794,23,267
7.2157142162323,1.5,73,78815,32,268
7.263709545135498,1.5,73,78856,58,109
7.31172251701355,1.5,73,78950,137,-20
7.359711408615112,1.5,73,79055,127,0
7.407734394073486,1.5,73,79130,97,104
7.455704927444458,1.5,73,79168,42,57
7.503716468811035,1.5,73,79219,74,115
7.551705598831177,1.5,73,79266,59,13
7.599719047546387,1.5,73,79343,106,-8
7.647697687149048,1.5,73,79412,86,2
7.695697546005249,1.5,73,79471,77,103
7.743692398071289,1.5,73,79504,40,105
7.7916905879974365,1.5,73,79541,45,255
7.839692115783691,1.5,73,79555,18,254
7.887688875198364,1.5,73,79584,41,244
7.93569278717041,1.5,73,79631,71,24
7.983684062957764,1.5,73,79743,153,-11
8.03169059753418,1.5,73,79837,116,0
8.07968282699585,1.5,73,79906,86,167
8.127681016921997,1.5,73,79932,39,42
8.17567753791809,1.5,73,79993,75,114
8.223690748214722,1.5,73,80039,69,-1
8.271677255630493,1.5,73,80120,106,-3
8.319682121276855,1.5,73,80184,82,1
8.367675304412842,1.5,73,80240,74,122
8.415697813034058,1.5,73,80268,36,109
8.463682651519775,1.5,73,80305,46,243
8.511680841445923,1.5,73,80321,21,255
8.559667110443115,1.5,73,80350,41,212
8.60768437385559,1.5,73,80406,88,-8
8.655663967132568,1.5,73,80521,152,-7
8.703661680221558,1.5,73,80605,108,0
8.751660108566284,1.5,73,80668,79,133
8.799656867980957,1.5,73,80697,47,60
8.847660303115845,1.5,73,80751,63,133
8.89565372467041,1.5,73,80789,61,14
8.94365906715393,1.5,73,80871,108,-1
8.991651773452759,1.5,73,80941,90,1
9.039650678634644,1.5,73,81000,78,130
9.087648868560791,1.5,73,81028,31,105
9.135648250579834,1.5,73,81066,48,260
9.183643817901611,1.5,73,81077,15,280
9.231647253036499,1.5,73,81103,38,240
9.279642581939697,1.5,73,81157,79,10
9.327640295028687,1.5,73,81270,153,-12
9.375636577606201,1.5,73,81365,116,0
9.42365574836731,1.5,73,81434,82,159
9.471655368804932,1.5,73,81462,46,42
9.519668817520142,1.5,73,81525,74,84
9.567631959915161,1.5,73,81578,77,-7
9.6156485080719,1.5,73,81659,102,0
9.663631677627563,1.5,73,81720,80,8
9.711629152297974,1.5,73,81771,59,123
9.759626388549805,1.5,73,81798,43,158
9.80762267112732,1.5,73,81828,32,270
9.855623960494995,1.5,73,81843,26,260
9.903618812561035,1.5,73,81880,51,167
9.951621294021606,1.5,73,81954,117,-24
9.999616146087646,1.5,73,82072,140,0
10.047619581222534,1.5,73,82147,101,31
10.095614194869995,1.5,73,82198,54,67
10.1436128616333,1.5,73,82241,70,98
10.191610336303711,1.5,73,82287,56,58
10.239611148834229,1.5,73,82347,90,-6
10.28760814666748,1.5,73,82422,95,0
10.335606098175049,1.5,73,82483,82,22
10.3836030960083,1.5,73,82530,52,132
10.43161916732788,1.5,73,82552,41,161
10.47960877418518,1.5,73,82585,36,270
10.527633905410767,1.5,73,82600,26,296
10.575600862503052,1.5,73,82629,40,203
10.623615264892578,1.5,73,82696,103,-20
10.671594619750977,1.5,73,82821,155,-2
10.71960735321045,1.5,73,82902,107,27
10.767590999603271,1.5,73,82956,60,86
10.815593242645264,1.5,73,82994,66,74
10.863586902618408,1.5,73,83050,68,29
10.91158390045166,1.5,73,83117,95,-11
10.959586143493652,1.5,73,83190,91,2
11.007583856582642,1.5,73,83247,75,49
11.055580615997314,1.5,73,83289,49,86
11.103580474853516,1.5,73,83325,52,219
11.151578903198242,1.5,73,83343,18,246
11.199580669403076,1.5,73,83367,34,257
11.247572898864746,1.5,73,83406,57,99
11.295574426651001,1.5,73,83496,132,-18
11.343577861785889,1.5,73,83604,128,0
11.391570329666138,1.5,73,83679,96,86
11.439581394195557,1.5,73,83719,45,69
11.487571716308594,1.5,73,83767,69,100
11.535598039627075,1.5,73,83817,68,5
11.583580255508423,1.5,73,83894,103,-7
11.63158130645752,1.5,73,83962,86,3
11.67956018447876,1.5,73,84020,77,87
11.727576494216919,1.5,73,84055,40,99
11.77555799484253,1.5,73,84090,48,234
11.823555946350098,1.5,73,84107,19,251
11.871553659439087,1.5,73,84134,39,257
11.919553279876709,1.5,73,84175,59,82
11.967551231384277,1.5,73,84274,144,-18
12.015550136566162,1.5,73,84376,127,0
12.063547611236572,1.5,73,84448,93,136
12.111546754837036,1.5,73,84478,39,35
12.159546375274658,1.5,73,84536,78,128
12.20754337310791,1.5,73,84575,57,11
12.255540609359741,1.5,73,84653,107,-7
12.303538084030151,1.5,73,84722,88,1
12.35153865814209,1.5,73,84780,77,78
12.399543046951294,1.5,73,84816,39,107
12.447540998458862,1.5,73,84848,48,204
12.49553370475769,1.5,73,84874,29,256
12.543554067611694,1.5,73,84897,32,260
12.59154224395752,1.5,73,84935,59,61
12.639542818069458,1.5,73,85040,145,-15
12.687530994415283,1.5,73,85138,122,0
12.735544919967651,1.5,73,85210,92,121
12.783520936965942,1.5,73,85244,41,40
12.831522464752197,1.5,73,85299,72,112
12.87951946258545,1.5,73,85341,63,6
12.927520990371704,1.5,73,85422,104,-4
12.975517272949219,1.5,73,85490,85,0
13.023519515991211,1.5,73,85549,76,117
13.071512937545776,1.5,73,85579,36,107
13.119513273239136,1.5,73,85616,44,248
13.167510032653809,1.5,73,85630,19,278
13.215508222579956,1.5,73,85656,38,244
13.26350712776184,1.5,73,85707,73,14
13.31150221824646,1.5,73,85821,154,-10
13.359505414962769,1.5,73,85915,118,0
13.407505512237549,1.5,73,85983,83,157
13.455503463745117,1.5,73,86012,47,46
13.503496408462524,1.5,73,86072,69,114
13.551515340805054,1.5,73,86115,68,-4
13.599506855010986,1.5,73,86200,107,0
13.647522687911987,1.5,73,86262,83,2
13.695497035980225,1.5,73,86318,68,136
13.743511199951172,1.5,73,86342,38,139
13.791488885879517,1.5,73,86375,37,262
13.839485883712769,1.5,73,86390,26,266
13.887484073638916,1.5,73,86424,48,212
