Time (s),Target Freq (Hz),Commanded Vel (raw),Measured Pos (raw),Measured Vel (raw),Measured Load (raw)
0.015950679779052734,1.75,85,93549,4,30
0.06394314765930176,1.75,85,93575,35,99
0.11193990707397461,1.75,85,93608,44,117
0.1599431037902832,1.75,85,93651,57,89
0.2079479694366455,1.75,85,93716,92,-6
0.25592970848083496,1.75,85,93806,112,0
0.3039364814758301,1.75,85,93881,97,91
0.3519327640533447,1.75,85,93924,43,148
0.39993834495544434,1.75,85,93959,55,259
0.4479212760925293,1.75,85,93989,31,298
0.49593639373779297,1.75,85,94021,53,126
0.5439200401306152,1.75,85,94121,145,-17
0.5919198989868164,1.75,85,94239,146,-1
0.6399173736572266,1.75,85,94324,109,190
0.6879153251647949,1.75,85,94355,40,46
0.7359116077423096,1.75,85,94427,92,77
0.783909797668457,1.75,85,94493,97,0
0.8319108486175537,1.75,85,94578,109,1
0.8799076080322266,1.75,85,94649,93,160
0.9279096126556396,1.75,85,94680,33,119
0.9759044647216797,1.75,85,94724,59,294
1.0239007472991943,1.75,85,94741,25,254
1.071899175643921,1.75,85,94787,70,83
1.119903802871704,1.75,85,94892,156,-14
1.1679065227508545,1.75,85,95002,138,0
1.215911626815796,1.75,85,95083,104,180
1.2639148235321045,1.75,85,95115,43,46
1.3119022846221924,1.75,85,95185,94,37
1.3598918914794922,1.75,85,95262,105,0
1.4079039096832275,1.75,85,95341,103,0
1.4558906555175781,1.75,85,95410,89,158
1.503896951675415,1.75,85,95440,34,104
1.5518848896026611,1.75,85,95488,64,272
1.5998964309692383,1.75,85,95511,30,232
1.6478831768035889,1.75,85,95562,73,20
1.6958816051483154,1.75,85,95677,157,-5
1.743880033493042,1.75,85,95775,125,0
1.7918789386749268,1.75,85,95850,92,182
1.8398776054382324,1.75,85,95880,49,64
1.8878753185272217,1.75,85,95953,93,0
1.935873031616211,1.75,85,96038,111,0
1.983872890472412,1.75,85,96113,99,0
2.031871795654297,1.75,85,96180,82,200
2.0798707008361816,1.75,85,96203,34,123
2.127871036529541,1.75,85,96251,57,294
2.1758720874786377,1.75,85,96271,30,255
2.2238783836364746,1.75,85,96321,76,18
2.2718780040740967,1.75,85,96441,164,-11
2.3198740482330322,1.75,85,96544,130,0
2.367859125137329,1.75,85,96616,87,176
2.4158682823181152,1.75,85,96645,57,64
2.4638590812683105,1.75,85,96718,91,11
2.511866331100464,1.75,85,96798,113,-3
2.5598573684692383,1.75,85,96876,99,2
2.607863664627075,1.75,85,96941,83,185
2.6558523178100586,1.75,85,96966,38,117
2.703848123550415,1.75,85,97015,58,291
2.7518460750579834,1.75,85,97034,31,183
2.7998483180999756,1.75,85,97099,96,-9
2.8478450775146484,1.75,85,97217,153,-2
2.895840883255005,1.75,85,97308,117,4
2.9438400268554688,1.75,85,97376,80,160
2.9918417930603027,1.75,85,97407,56,58
3.039839744567871,1.75,85,97479,91,7
3.087834596633911,1.75,85,97560,108,0
3.1358375549316406,1.75,85,97638,99,1
3.1838340759277344,1.75,85,97705,81,204
3.2318434715270996,1.75,85,97726,36,147
3.2798428535461426,1.75,85,97773,50,303
3.3278279304504395,1.75,85,97792,33,232
3.375826120376587,1.75,85,97851,86,-4
3.423835515975952,1.75,85,97978,163,-6
3.471825361251831,1.75,85,98075,124,11
3.519831895828247,1.75,85,98141,73,120
3.567823648452759,1.75,85,98182,74,67
3.615828514099121,1.75,85,98254,91,5
3.6638195514678955,1.75,85,-98272,108,0
3.7118194103240967,1.75,85,-98196,99,12
3.7598161697387695,1.75,85,-98138,63,169
3.8078153133392334,1.75,85,-98113,50,178
3.855813980102539,1.75,85,-98072,41,322
3.9038095474243164,1.75,85,-98057,30,232
3.9518070220947266,1.75,85,-97991,104,-18
3.999807119369507,1.75,85,-97860,164,-4
4.047807455062866,1.75,85,-97766,123,42
4.09580397605896,1.75,85,-97708,67,103
4.143805027008057,1.75,85,-97663,77,52
4.191801071166992,1.75,85,-97587,100,0
4.239803314208984,1.75,85,-97507,104,0
4.287808656692505,1.75,85,-97436,94,21
4.33581280708313,1.75,85,-97381,61,164
4.383795499801636,1.75,85,-97357,47,189
4.4318015575408936,1.75,85,-97318,39,298
4.479797601699829,1.75,85,-97294,43,203
4.527799844741821,1.75,85,-97221,110,-19
4.575790166854858,1.75,85,-97094,154,0
4.62379789352417,1.75,85,-97005,116,67
4.6717870235443115,1.75,85,-96951,57,97
4.719790697097778,1.75,85,-96904,79,78
4.767784118652344,1.75,85,-96830,97,0
4.815781116485596,1.75,85,-96745,109,0
4.863781690597534,1.75,85,-96671,95,46
4.911778450012207,1.75,85,-96621,52,133
4.959777355194092,1.75,85,-96586,59,225
5.00777268409729,1.75,85,-96554,32,259
5.0557732582092285,1.75,85,-96521,53,136
5.103771924972534,1.75,85,-96432,132,-18
5.151772975921631,1.75,85,-96313,143,0
5.199768781661987,1.75,85,-96229,108,146
5.247772216796875,1.75,85,-96191,43,58
5.295774698257446,1.75,85,-96128,90,45
5.343777418136597,1.75,85,-96050,107,-2
5.391763210296631,1.75,85,-95969,105,0
5.439773321151733,1.75,85,-95901,92,83
5.487757444381714,1.75,85,-95861,42,113
5.535769939422607,1.75,85,-95820,64,241
5.583755970001221,1.75,85,-95792,30,256
5.631766080856323,1.75,85,-95757,57,100
5.679754018783569,1.75,85,-95658,144,-15
5.72776460647583,1.75,85,-95548,137,0
5.775749683380127,1.75,85,-95468,105,133
5.823749303817749,1.75,85,-95429,46,57
5.871747970581055,1.75,85,-95369,85,91
5.919748067855835,1.75,85,-95306,88,-1
5.967745065689087,1.75,85,-95217,113,0
6.0157411098480225,1.75,85,-95144,96,74
6.063744306564331,1.75,85,-95100,45,118
