Time (s),Target Freq (Hz),Commanded Vel (raw),Measured Pos (raw),Measured Vel (raw),Measured Load (raw)
0.01596212387084961,1.25,61,-13740,4,8
0.06398129463195801,1.25,61,-13716,33,32
0.11196136474609375,1.25,61,-13687,37,84
0.15996265411376953,1.25,61,-13662,34,119
0.2079448699951172,1.25,61,-13635,37,114
0.25596189498901367,1.25,61,-13599,52,86
0.30394577980041504,1.25,61,-13547,74,-8
0.35194873809814453,1.25,61,-13472,96,-4
0.3999459743499756,1.25,61,-13416,71,1
0.4479374885559082,1.25,61,-13368,63,78
0.49593186378479004,1.25,61,-13338,35,91
0.5439333915710449,1.25,61,-13309,36,226
0.5919468402862549,1.25,61,-13302,10,219
0.6399405002593994,1.25,61,-13277,34,247
0.687943696975708,1.25,61,-13247,43,230
0.735926628112793,1.25,61,-13201,68,12
0.7839252948760986,1.25,61,-13101,136,-13
0.8319253921508789,1.25,61,-13019,101,0
0.8799233436584473,1.25,61,-12961,76,71
0.9279193878173828,1.25,61,-12927,39,36
0.9759197235107422,1.25,61,-12882,60,131
1.0239171981811523,1.25,61,-12855,33,94
1.0719211101531982,1.25,61,-12814,58,17
1.1199147701263428,1.25,61,-12745,92,-6
1.1679213047027588,1.25,61,-12680,79,0
1.2159078121185303,1.25,61,-12630,66,23
1.2639195919036865,1.25,61,-12592,45,86
1.311901330947876,1.25,61,-12564,40,169
1.3599131107330322,1.25,61,-12545,17,233
1.4079017639160156,1.25,61,-12531,25,258
1.4558985233306885,1.25,61,-12505,32,259
1.5038940906524658,1.25,61,-12469,52,113
1.551896095275879,1.25,61,-12389,119,-23
1.5999078750610352,1.25,61,-12287,121,0
1.6479034423828125,1.25,61,-12224,83,11
1.6959023475646973,1.25,61,-12179,52,59
1.7438898086547852,1.25,61,-12144,57,85
1.7918903827667236,1.25,61,-12107,36,126
1.8398845195770264,1.25,61,-12080,44,95
1.8878841400146484,1.25,61,-12032,70,-1
1.9358866214752197,1.25,61,-11955,99,-1
1.9838860034942627,1.25,61,-11900,73,2
2.0318758487701416,1.25,61,-11852,61,92
2.079888343811035,1.25,61,-11825,35,85
2.1278746128082275,1.25,61,-11794,37,235
2.1758790016174316,1.25,61,-11789,11,243
2.2238705158233643,1.25,61,-11767,26,299
2.2718818187713623,1.25,61,-11747,31,236
2.3198652267456055,1.25,61,-11700,70,51
2.3678743839263916,1.25,61,-11603,142,-20
2.4158644676208496,1.25,61,-11511,111,0
2.463862180709839,1.25,61,-11451,80,58
2.5118613243103027,1.25,61,-11416,42,34
2.559859275817871,1.25,61,-11372,61,125
2.607860565185547,1.25,61,-11347,31,99
2.6558573246002197,1.25,61,-11308,57,30
2.7038631439208984,1.25,61,-11241,93,-8
2.7518625259399414,1.25,61,-11175,82,0
2.7998509407043457,1.25,61,-11126,66,9
2.8478450775146484,1.25,61,-11083,51,75
2.895843982696533,1.25,61,-11055,42,138
2.9438414573669434,1.25,61,-11032,22,219
2.9918458461761475,1.25,61,-11021,24,228
3.039836883544922,1.25,61,-10991,37,229
3.0878396034240723,1.25,61,-10955,48,145
3.135836124420166,1.25,61,-10890,101,-21
3.183842897415161,1.25,61,-10787,123,-1
3.2318313121795654,1.25,61,-10722,84,1
3.2798407077789307,1.25,61,-10672,62,102
3.3278260231018066,1.25,61,-10643,43,51
3.3758347034454346,1.25,61,-10599,50,130
3.423825979232788,1.25,61,-10572,41,56
3.4718239307403564,1.25,61,-10514,82,-9
3.5198214054107666,1.25,61,-10441,89,-2
3.567821502685547,1.25,61,-10390,67,1
3.6158225536346436,1.25,61,-10341,63,68
3.6638307571411133,1.25,61,-10310,36,82
3.711822509765625,1.25,61,-10280,38,210
3.759824275970459,1.25,61,-10270,13,219
3.807811975479126,1.25,61,-10249,28,269
3.855806350708008,1.25,61,-10226,32,261
3.903806209564209,1.25,61,-10189,54,145
3.9517996311187744,1.25,61,-10110,118,-23
3.999803304672241,1.25,61,-10004,128,0
4.0477964878082275,1.25,61,-9940,86,36
4.095801591873169,1.25,61,-9899,45,45
4.143793106079102,1.25,61,-9861,61,113
4.191806793212891,1.25,61,-9830,34,112
4.2398059368133545,1.25,61,-9796,55,46
4.28780722618103,1.25,61,-9732,88,-9
4.335788249969482,1.25,61,-9664,88,0
4.383801698684692,1.25,61,-9614,66,2
4.431782484054565,1.25,61,-9568,59,82
4.479785203933716,1.25,61,-9541,37,94
4.527781009674072,1.25,61,-9512,32,232
4.575776815414429,1.25,61,-9504,14,238
4.623776912689209,1.25,61,-9482,28,258
4.671776294708252,1.25,61,-9454,42,175
4.71977686882019,1.25,61,-9394,86,-16
4.7677812576293945,1.25,61,-9290,134,-8
4.815787315368652,1.25,61,-9218,91,0
4.863769769668579,1.25,61,-9162,71,85
4.911769151687622,1.25,61,-9131,41,39
4.959767818450928,1.25,61,-9087,54,142
5.007763385772705,1.25,61,-9064,33,81
5.055763244628906,1.25,61,-9019,63,13
5.103764533996582,1.25,61,-8951,91,-6
5.151758193969727,1.25,61,-8886,80,0
5.1997692584991455,1.25,61,-8836,66,19
5.247760534286499,1.25,61,-8796,46,77
5.295769453048706,1.25,61,-8769,41,173
5.34375262260437,1.25,61,-8752,16,224
5.391764402389526,1.25,61,-8737,24,259
5.439744710922241,1.25,61,-8714,30,285
5.487745046615601,1.25,61,-8684,43,197
5.5357441902160645,1.25,61,-8622,94,-22
5.583740949630737,1.25,61,-8507,138,-5
5.631739139556885,1.25,61,-8434,92,0
5.679739475250244,1.25,61,-8382,60,74
5.727736711502075,1.25,61,-8349,54,56
5.775738716125488,1.25,61,-8306,48,127
5.823744297027588,1.25,61,-8279,45,75
5.871729612350464,1.25,61,-8226,72,-2
5.919727802276611,1.25,61,-8153,93,0
5.967727422714233,1.25,61,-8100,69,0
6.015728712081909,1.25,61,-8053,59,105
6.063723087310791,1.25,61,-8028,35,101
6.11172080039978,1.25,61,-7998,32,227
6.159719467163086,1.25,61,-7990,15,241
6.207732439041138,1.25,61,-7968,28,304
6.255730867385864,1.25,61,-7949,26,259
6.303729057312012,1.25,61,-7905,68,21
6.351712942123413,1.25,61,-7798,151,-15
6.399724006652832,1.25,61,-7711,107,0
6.447710037231445,1.25,61,-7649,79,93
6.495722055435181,1.25,61,-7619,39,27
6.543704986572266,1.25,61,-7572,63,136
6.591701507568359,1.25,61,-7549,30,86
6.639699459075928,1.25,61,-7507,64,18
6.687700986862183,1.25,61,-7440,90,-5
6.735698699951172,1.25,61,-7375,80,0
6.783698320388794,1.25,61,-7327,67,18
6.83171272277832,1.25,61,-7287,46,74
6.87971305847168,1.25,61,-7260,43,157
6.927690505981445,1.25,61,-7241,18,224
6.97568941116333,1.25,61,-7228,22,260
7.023690462112427,1.25,61,-7207,26,286
7.071685314178467,1.25,61,-7180,42,199
7.1196863651275635,1.25,61,-7117,92,-20
7.1676859855651855,1.25,61,-7003,142,-3
7.215694427490234,1.25,61,-6933,92,0
7.2636802196502686,1.25,61,-6877,66,102
7.311693906784058,1.25,61,-6849,44,45
7.359676361083984,1.25,61,-6803,53,143
7.4076879024505615,1.25,61,-6779,40,78
7.455668926239014,1.25,61,-6724,74,-6
7.503686189651489,1.25,61,-6650,92,-3
7.5516674518585205,1.25,61,-6596,69,2
7.5996692180633545,1.25,61,-6547,62,77
7.64766788482666,1.25,61,-6517,38,86
7.6956634521484375,1.25,61,-6487,34,217
7.7436652183532715,1.25,61,-6478,13,227
7.7916579246521,1.25,61,-6457,28,277
7.839664459228516,1.25,61,-6434,31,238
7.887666463851929,1.25,61,-6393,62,63
7.935671091079712,1.25,61,-6295,137,-19
7.983652830123901,1.25,61,-6202,112,0
8.031652688980103,1.25,61,-6140,81,68
8.079647779464722,1.25,61,-6105,40,41
8.127648115158081,1.25,61,-6061,62,114
8.175645112991333,1.25,61,-6031,35,91
8.223649740219116,1.25,61,-5991,60,20
8.271639823913574,1.25,61,-5922,93,-8
8.319660425186157,1.25,61,-5858,81,0
8.367637872695923,1.25,61,-5811,65,7
8.415649890899658,1.25,61,-5769,52,86
8.463634014129639,1.25,61,-5744,38,133
8.511649370193481,1.25,61,-5721,25,212
8.559630393981934,1.25,61,-5707,23,234
8.60763168334961,1.25,61,-5683,31,254
8.65562915802002,1.25,61,-5654,43,151
8.703626155853271,1.25,61,-5588,100,-25
8.751623630523682,1.25,61,-5482,132,-4
8.79962158203125,1.25,61,-5416,86,1
8.847622871398926,1.25,61,-5364,66,89
8.89562439918518,1.25,61,-5335,44,37
8.943639516830444,1.25,61,-5290,51,166
8.991634130477905,1.25,61,-5274,27,103
9.039622068405151,1.25,61,-5231,59,43
9.08761191368103,1.25,61,-5165,93,-11
9.135611057281494,1.25,61,-5094,86,0
9.183608055114746,1.25,61,-5043,69,18
9.23160719871521,1.25,61,-5002,46,84
9.279601573944092,1.25,61,-4977,39,157
9.327614307403564,1.25,61,-4956,20,226
9.375603437423706,1.25,61,-4944,21,267
9.423612356185913,1.25,61,-4922,29,251
9.47159719467163,1.25,61,-4885,54,143
9.519614219665527,1.25,61,-4811,111,-24
9.567594766616821,1.25,61,-4703,128,-1
9.615592002868652,1.25,61,-4637,86,9
9.66359543800354,1.25,61,-4590,54,58
9.71158504486084,1.25,61,-4554,57,83
9.759587526321411,1.25,61,-4517,39,118
9.807582139968872,1.25,61,-4487,48,57
9.855583429336548,1.25,61,-4424,84,-6
9.903586387634277,1.25,61,-4354,87,0
9.95159363746643,1.25,61,-4302,68,1
9.999593257904053,1.25,61,-4256,58,96
10.047574996948242,1.25,61,-4231,37,112
10.09557294845581,1.25,61,-4204,28,235
10.143572568893433,1.25,61,-4197,14,239
10.191571474075317,1.25,61,-4173,30,276
10.239573955535889,1.25,61,-4146,41,219
10.287566661834717,1.25,61,-4092,79,-15
10.335578918457031,1.25,61,-3980,144,-6
10.383564472198486,1.25,61,-3903,97,0
10.431575536727905,1.25,61,-3848,72,104
10.479559183120728,1.25,61,-3818,42,28
10.527573585510254,1.25,61,-3770,57,157
10.575552701950073,1.25,61,-3751,30,90
10.623552083969116,1.25,61,-3705,65,7
10.671558618545532,1.25,61,-3636,91,-2
10.719550371170044,1.25,61,-3575,79,1
10.767549753189087,1.25,61,-3525,67,38
10.815545558929443,1.25,61,-3492,38,82
10.863548994064331,1.25,61,-3466,41,168
10.911545753479004,1.25,61,-3448,19,225
10.959552764892578,1.25,61,-3431,26,265
11.007553577423096,1.25,61,-3410,27,292
11.055538892745972,1.25,61,-3385,38,205
11.10355281829834,1.25,61,-3325,93,-21
11.151536226272583,1.25,61,-3209,146,-7
11.199535369873047,1.25,61,-3136,94,0
11.247533798217773,1.25,61,-3083,63,86
11.29552936553955,1.25,61,-3053,51,50
11.343540668487549,1.25,61,-3007,51,135
11.39152979850769,1.25,61,-2981,44,42
11.439542055130005,1.25,61,-2919,86,-7
11.48752212524414,1.25,61,-2850,85,0
11.535535097122192,1.25,61,-2800,65,1
11.583518981933594,1.25,61,-2752,60,82
11.631537199020386,1.25,61,-2724,38,77
11.679517269134521,1.25,61,-2691,36,223
11.727511644363403,1.25,61,-2686,10,223
11.775513410568237,1.25,61,-2664,28,288
11.823509454727173,1.25,61,-2643,30,259
11.871509075164795,1.25,61,-2600,61,56
11.919503450393677,1.25,61,-2504,138,-19
11.967509984970093,1.25,61,-2410,110,0
12.01551342010498,1.25,61,-2346,82,71
12.063498497009277,1.25,61,-2312,39,49
12.11150312423706,1.25,61,-2270,59,123
12.159498453140259,1.25,61,-2239,37,89
12.207493782043457,1.25,61,-2196,67,0
12.255494356155396,1.25,61,-2121,96,-6
12.30349087715149,1.25,61,-2062,74,1
12.351503849029541,1.25,61,-2014,64,13
12.399489879608154,1.25,61,-1974,47,83
12.447501420974731,1.25,61,-1947,39,157
12.495484828948975,1.25,61,-1929,18,231
12.543495178222656,1.25,61,-1917,21,248
12.5914785861969,1.25,61,-1891,33,264
12.639497518539429,1.25,61,-1859,44,195
12.687476396560669,1.25,61,-1799,95,-21
12.735474109649658,1.25,61,-1687,139,-6
12.783474683761597,1.25,61,-1618,90,0
12.831473350524902,1.25,61,-1565,62,84
12.879470586776733,1.25,61,-1536,49,52
12.92746901512146,1.25,61,-1492,49,138
12.975470542907715,1.25,61,-1469,39,80
13.023473501205444,1.25,61,-1418,73,-5
13.071478366851807,1.25,61,-1345,95,-7
13.119462966918945,1.25,61,-1289,72,1
13.167461395263672,1.25,61,-1241,63,50
13.215458154678345,1.25,61,-1208,39,76
13.263461112976074,1.25,61,-1179,40,183
13.311452865600586,1.25,61,-1165,15,203
13.359453916549683,1.25,61,-1144,32,268
13.40745210647583,1.25,61,-1124,26,268
13.455464601516724,1.25,61,-1092,50,97
13.503448009490967,1.25,61,-1005,124,-21
13.551459312438965,1.25,61,-904,119,0
13.599442481994629,1.25,61,-841,83,18
13.64745831489563,1.25,61,-796,51,62
13.695438385009766,1.25,61,-762,55,80
