Time (s),Target Freq (Hz),Commanded Vel (raw),Measured Pos (raw),Measured Vel (raw),Measured Load (raw)
0.01597762107849121,3.0,146,263724,9,23
0.06395840644836426,3.0,146,263783,82,113
0.11197710037231445,3.0,146,263844,73,225
0.15993714332580566,3.0,146,263900,78,226
0.20793414115905762,3.0,146,263988,131,-5
0.25592923164367676,3.0,146,264146,202,0
0.30393028259277344,3.0,146,264279,171,133
0.35193300247192383,3.0,146,264372,128,0
0.39992642402648926,3.0,146,264498,167,6
0.4479234218597412,3.0,146,264611,147,297
0.49593019485473633,3.0,146,264655,50,181
0.5439238548278809,3.0,146,264742,137,-11
0.5919225215911865,3.0,146,264898,201,0
0.6399192810058594,3.0,146,265029,169,150
0.6879196166992188,3.0,146,265112,112,6
0.735919713973999,3.0,146,265238,169,0
0.7839186191558838,3.0,146,265360,156,289
0.8319272994995117,3.0,146,265406,47,197
0.879929780960083,3.0,146,265482,116,5
0.9279220104217529,3.0,146,265631,198,-5
0.9759154319763184,3.0,146,265772,178,97
1.0239226818084717,3.0,146,265870,124,10
1.0719122886657715,3.0,146,265992,164,0
1.1199216842651367,3.0,146,266114,155,223
1.1679127216339111,3.0,146,266173,65,244
1.2159085273742676,3.0,146,266237,105,0
1.2639129161834717,3.0,146,266388,200,-2
1.311905860900879,3.0,146,266527,178,115
1.3599071502685547,3.0,146,266617,118,16
1.4079043865203857,3.0,146,266737,165,0
1.4559049606323242,3.0,146,266859,161,209
1.5039029121398926,3.0,146,266918,62,252
1.551903486251831,3.0,146,266974,95,39
1.5999023914337158,3.0,146,267113,196,-4
1.6479005813598633,3.0,146,267256,186,46
1.6958999633789062,3.0,146,267364,136,26
1.743901252746582,3.0,146,267475,155,0
1.791896104812622,3.0,146,267598,159,102
1.8399057388305664,3.0,146,267679,89,329
1.887906551361084,3.0,146,267721,75,67
1.9359052181243896,3.0,146,267855,187,-5
1.9838943481445312,3.0,146,268001,188,34
2.031903028488159,3.0,146,268116,142,26
2.079890251159668,3.0,146,268227,155,0
2.127901792526245,3.0,146,268349,159,104
2.175889730453491,3.0,146,268433,93,307
2.223886489868164,3.0,146,268477,77,100
2.271888494491577,3.0,146,268603,183,-9
2.3198862075805664,3.0,146,268752,193,8
2.367885112762451,3.0,146,268867,144,89
2.4158823490142822,3.0,146,268961,145,0
2.463881731033325,3.0,146,269089,167,27
2.5118801593780518,3.0,146,269192,120,348
2.5598838329315186,3.0,146,269225,61,102
2.6078810691833496,3.0,146,269350,177,-10
2.655881881713867,3.0,146,269500,191,1
2.7038755416870117,3.0,146,269620,148,89
2.7518787384033203,3.0,146,269717,142,0
2.7998759746551514,3.0,146,269845,164,44
2.847879648208618,3.0,146,269948,117,338
2.895885467529297,3.0,146,269985,63,155
2.943897008895874,3.0,146,270098,163,-11
2.9918720722198486,3.0,146,270252,195,0
3.039879083633423,3.0,146,270377,155,130
3.0878686904907227,3.0,146,270464,133,0
3.13588285446167,3.0,146,270596,170,26
3.1838977336883545,3.0,146,270701,125,359
3.2318854331970215,3.0,146,270733,55,144
3.279867172241211,3.0,146,270842,165,-12
3.327864646911621,3.0,146,270996,196,0
3.3758647441864014,3.0,146,271121,160,112
3.4238643646240234,3.0,146,271213,133,0
3.4718611240386963,3.0,146,271338,164,21
3.5198616981506348,3.0,146,271448,135,312
3.5678634643554688,3.0,146,271488,54,167
3.6158602237701416,3.0,146,271584,149,-11
3.6638593673706055,3.0,146,271742,196,0
3.7118582725524902,3.0,146,271872,161,142
3.7598628997802734,3.0,146,271960,127,0
3.8078579902648926,3.0,146,272091,169,8
3.8558554649353027,3.0,146,272205,139,347
3.9038615226745605,3.0,146,272239,47,194
3.9518675804138184,3.0,146,272326,129,-2
3.9998514652252197,3.0,146,272482,203,-2
4.047858953475952,3.0,146,272619,174,107
4.095849275588989,3.0,146,272715,131,0
4.143855810165405,3.0,146,272836,164,4
4.191846609115601,3.0,146,272948,145,245
4.2398576736450195,3.0,146,273003,66,180
4.287844181060791,3.0,146,273092,142,-13
4.3358473777771,3.0,146,273248,199,0
4.3838419914245605,3.0,146,273378,165,166
4.4318437576293945,3.0,146,273460,113,2
4.479843854904175,3.0,146,273589,171,0
4.527838945388794,3.0,146,273710,151,284
4.575839996337891,3.0,146,273756,54,194
4.623841762542725,3.0,146,273838,120,0
4.671841144561768,3.0,146,273989,198,-4
4.719836473464966,3.0,146,274129,175,130
4.767857313156128,3.0,146,274221,120,5
4.815836429595947,3.0,146,274346,168,3
4.863837718963623,3.0,146,274466,151,251
4.911837339401245,3.0,146,274518,59,202
4.959841966629028,3.0,146,274595,124,-9
5.007845878601074,3.0,146,274751,200,0
5.055837869644165,3.0,146,274882,172,116
5.103831768035889,3.0,146,274973,123,8
5.151839256286621,3.0,146,275093,166,1
5.199826240539551,3.0,146,275212,152,249
5.247840166091919,3.0,146,275264,58,224
5.295825481414795,3.0,146,275332,109,7
5.343827247619629,3.0,146,275480,201,-3
5.39182186126709,3.0,146,275621,181,84
5.439825057983398,3.0,146,275719,124,16
5.487826585769653,3.0,146,275835,161,0
5.53582239151001,3.0,146,275960,157,171
5.583817005157471,3.0,146,276028,74,251
5.631820201873779,3.0,146,276088,103,7
5.679820537567139,3.0,146,276238,200,-2
5.72781777381897,3.0,146,276379,180,97
5.775815725326538,3.0,146,276478,126,9
5.8238184452056885,3.0,146,276597,163,0
5.871817350387573,3.0,146,276719,156,168
5.919813394546509,3.0,146,276784,71,234
5.967817544937134,3.0,146,276843,103,17
6.015824794769287,3.0,146,276989,202,-6
6.063817501068115,3.0,146,277130,183,68
6.111809968948364,3.0,146,277229,123,40
6.159816026687622,3.0,146,277336,157,0
6.207811117172241,3.0,146,277462,164,126
6.255814075469971,3.0,146,277542,85,266
